Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Estimated crime in Utah

,,"Crime rate per 100,000 population",,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,     890627,          54.3,           1.0,           6.8,,          20.8,          25.7,       2487.0,         410.4,       1917.9,         158.8 
1961,     916000,          49.2,           1.7,           6.8,,          20.3,          20.4,       2047.9,         388.4,       1482.0,         177.5 
1962,     967000,          57.3,           2.3,           7.9,,          22.4,          24.7,       2275.6,         431.2,       1634.3,         210.0 
1963,     983000,          60.8,           2.4,           7.8,,          22.9,          27.7,       2331.5,         500.1,       1645.7,         185.8 
1964,     992000,          89.5,           1.5,          10.1,,          26.5,          51.4,       2434.4,         527.5,       1704.2,         202.6 
1965,     990000,          89.5,           1.5,           8.9,,          23.1,          56.0,       2824.1,         606.9,       2008.8,         208.5 
1966,   1008000,         113.9,           2.0,          10.2,,          36.5,          65.2,       3216.4,         689.7,       2262.5,         264.2 
1967,   1024000,         116.6,           2.7,           7.2,,          38.5,          68.2,       3127.8,         685.5,       2217.0,         225.3 
1968,   1034000,         116.2,           2.9,          11.1,,          33.7,          68.5,       3465.8,         741.3,       2469.2,         255.2 
1969,   1045000,         139.7,           2.5,          14.1,,          49.0,          74.2,       3888.2,         848.5,       2742.0,         297.7 
1970,   1059273,         137.7,           3.4,          10.9,,          53.1,          70.3,       4063.9,         915.0,       2832.7,         316.3 
1971,   1099000,         153.7,           2.7,          14.6,,          60.5,          75.8,       4332.1,         914.7,       3089.1,         328.3 
1972,   1126000,         183.2,           2.9,          18.3,,          62.3,          99.7,       4023.2,         913.2,       2832.2,         277.7 
1973,   1157000,         208.5,           3.2,          22.9,,          62.6,         119.8,       4038.6,         989.3,       2748.1,         301.2 
1974,   1173000,         214.6,           3.2,          22.3,,          75.8,         113.4,       4735.6,       1132.9,       3272.9,         329.8 
1975,   1206000,         231.8,           2.7,          20.9,,          79.0,         129.2,       4880.8,       1187.8,       3372.6,         320.5 
1976,   1228000,         220.6,           4.5,          20.9,,          69.4,         125.8,       4757.2,       1137.9,       3302.0,         317.3 
1977,   1268000,         240.0,           3.5,          20.3,,          68.8,         147.3,       4510.6,       1171.6,       3004.6,         334.5 
1978,   1307000,         271.8,           3.7,          22.9,,          66.5,         178.7,       4707.1,       1187.1,       3186.1,         333.9 
1979,   1367000,         304.2,           4.8,          27.9,,          77.7,         193.8,       5187.9,       1178.9,       3673.4,         335.6 
1980,   1458729,         303.3,           3.8,          27.7,,          80.2,         191.7,       5577.3,       1321.9,       3931.8,         323.6 
1981,   1516000,         298.6,           3.3,          28.4,,          84.8,         182.1,       5451.4,       1274.8,       3882.3,         294.3 
